RootID,Self-assessment,Root,mnemonics,"all derivativies ( Formula column, do not edit)",me- group,me -- kan,ber-,per- group,di-,ter-,ke-,-nya,-kan,se-,idion,peribahasa,Gabungan,synonym,turunan,#N/A,Spelling_L1,OtherLang,Level_LCC_L1,Level_OS_L1,Level_AKD_L1,CEFR,Root wihtout meaning,chatGPT-Find derivaties,kbbi url,wikitonary,word in original language,#N/A,#N/A
2987,,lipstik,,"lipstik -      (n) lipstick; cosmetic for coloring the ...
berlipstik -      (v) using lipstick; wearing lipstick

",lipstik -      (n) lipstick; cosmetic for coloring the ...,berlipstik -      (v) using lipstick; wearing lipstick,,,,,,,,,,,,,,,BK,ENG,20000,11000,18000,B1L,lipstik,Can you list all derivatives of the Indonesian root wordlipstik,https://kbbi.kemdikbud.go.id/entri/lipstik,https://en.wiktionary.org/wiki/lipstik#Indonesian,,,
2988,,karcis,,"karcis -      (n) ticket for admission; coupon; callin...


",karcis -      (n) ticket for admission; coupon; callin...,,,,,,,,,,,,,,,,BK,DUT,20000,19000,14000,B1L,karcis,Can you list all derivatives of the Indonesian root wordkarcis,https://kbbi.kemdikbud.go.id/entri/karcis,https://en.wiktionary.org/wiki/karcis#Indonesian,,,
2989,,nipis,,"nipis -      (n) a type of citrus fruit tree with a s...


",nipis -      (n) a type of citrus fruit tree with a s...,,,,,,,,,,,,,telinga nipis (tipis),,,BK,NotE,19000,28000,26000,B1L,nipis,Can you list all derivatives of the Indonesian root wordnipis,https://kbbi.kemdikbud.go.id/entri/nipis,https://en.wiktionary.org/wiki/nipis#Indonesian,,,
2990,,alpukat,,"alpukat -      (n) avocado (tree or its fruit)


",alpukat -      (n) avocado (tree or its fruit),,,,,,,,,,,,,,,,BK,NotE,22000,26000,24000,B1L,alpukat,Can you list all derivatives of the Indonesian root wordalpukat,https://kbbi.kemdikbud.go.id/entri/alpukat,https://en.wiktionary.org/wiki/alpukat#Indonesian,", alpokat",,
2991,,ambil; alih,,"pengambilalihan -      (n) expropriation; seizure; takeover; di...


",pengambilalihan -      (n) expropriation; seizure; takeover; di...,,,,,,,,,,,,,,,,BK,,22000,24000,11000,B1L,ambil; alih,Can you list all derivatives of the Indonesian root wordambil; alih,https://kbbi.kemdikbud.go.id/entri/ambil; alih,https://en.wiktionary.org/wiki/ambil; alih#Indonesian,,,
2992,,keriput,,"keriput -      (n) wrinkle; crease; fold; furrow; frown...
berkeriput -      (v) be shriveled; wrinkled; crumpled
mengeriput -      (v) wrinkle; furrow
",keriput -      (n) wrinkle; crease; fold; furrow; frown...,berkeriput -      (v) be shriveled; wrinkled; crumpled,,,mengeriput -      (v) wrinkle; furrow,,,,,,,,,n kerutUsulkan makna baru,,berkeriput; mengeriput; mengeriputkan,BK,NotE,22000,14000,26000,B1L,keriput,Can you list all derivatives of the Indonesian root wordkeriput,https://kbbi.kemdikbud.go.id/entri/keriput,https://en.wiktionary.org/wiki/keriput#Indonesian,,,
2993,,yup,,"yup -      (interj) yup


",yup -      (interj) yup,,,,,,,,,,,,,,,,BK,,22000,6000,70000,B1L,yup,Can you list all derivatives of the Indonesian root wordyup,https://kbbi.kemdikbud.go.id/entri/yup,https://en.wiktionary.org/wiki/yup#Indonesian,,,
2994,,murung,,"murung -      (adj) gloomy; dejected; downcast; despon...
kemurungan -      (n) depression; dejection; despondency; ...
pemurung -      (n) depressed person
",murung -      (adj) gloomy; dejected; downcast; despon...,kemurungan -      (n) depression; dejection; despondency; ...,,,pemurung -      (n) depressed person,,,,,,,,,a (mudah) sedih; masygul: wajahnya yang biasa tampak berseri berubah menjadi --Usulkan makna baru,,kemurungan; memurungkan,BK,JAV,28000,10000,20000,B1L,murung,Can you list all derivatives of the Indonesian root wordmurung,https://kbbi.kemdikbud.go.id/entri/murung,https://en.wiktionary.org/wiki/murung#Indonesian,,,
2995,,trompet,,"trompet -      non-standard spelling (trumpet)


",trompet -      non-standard spelling (trumpet),,,,,,,,,,,,,,,,TB,ENG,24000,10000,22000,B1L,trompet,Can you list all derivatives of the Indonesian root wordtrompet,https://kbbi.kemdikbud.go.id/entri/trompet,https://en.wiktionary.org/wiki/trompet#Indonesian,,,
2996,,atlantik,,"atlantik -      (n) Atlantic
transatlantik -      (adj/n) transatlantic

",atlantik -      (n) Atlantic,transatlantik -      (adj/n) transatlantic,,,,,,,,,,,,,,,BK,ENG,22000,10000,13000,B1L,atlantik,Can you list all derivatives of the Indonesian root wordatlantik,https://kbbi.kemdikbud.go.id/entri/atlantik,https://en.wiktionary.org/wiki/atlantik#Indonesian,,,
2997,,waduh,,"waduh -      (interj) (JKT) wow!; oh my! (expression ...


",waduh -      (interj) (JKT) wow!; oh my! (expression ...,,,,,,,,,,,,,,,,BK,,26000,17000,30000,B1L,waduh,Can you list all derivatives of the Indonesian root wordwaduh,https://kbbi.kemdikbud.go.id/entri/waduh,https://en.wiktionary.org/wiki/waduh#Indonesian,,,
2998,,traktor,,"traktor -      (n) tractor; a vehicle used for farm wor...


",traktor -      (n) tractor; a vehicle used for farm wor...,,,,,,,,,,,,,,,,BK,ENG,26000,11000,19000,B1L,traktor,Can you list all derivatives of the Indonesian root wordtraktor,https://kbbi.kemdikbud.go.id/entri/traktor,https://en.wiktionary.org/wiki/traktor#Indonesian,,,
2999,,tube,,"tube -      (n) tube (esp. made of glass); tube (of ...


",tube -      (n) tube (esp. made of glass); tube (of ...,,,,,,,,,,,,,,,,BK,ENG,30000,35000,26000,B1L,tube,Can you list all derivatives of the Indonesian root wordtube,https://kbbi.kemdikbud.go.id/entri/tube,https://en.wiktionary.org/wiki/tube#Indonesian,,,
3000,,rompi,,"rompi -      (n) vest; waistcoat; mantle
berompi -      (v) wearing a waistcoat

",rompi -      (n) vest; waistcoat; mantle,berompi -      (v) wearing a waistcoat,,,,,,,,,,,,,,,BK,DUT,26000,7000,11000,B1L,rompi,Can you list all derivatives of the Indonesian root wordrompi,https://kbbi.kemdikbud.go.id/entri/rompi,https://en.wiktionary.org/wiki/rompi#Indonesian,,,
3001,,lipat; ganda,,"melipatgandakan -      (v) multiply; double; compound; to incre...
pelipatgandaan -      (n) multiplying; doubling; compounding; ...

",melipatgandakan -      (v) multiply; double; compound; to incre...,pelipatgandaan -      (n) multiplying; doubling; compounding; ...,,,,,,,,,,,,,,,BK,HIN,35000,28000,26000,B1L,lipat; ganda,Can you list all derivatives of the Indonesian root wordlipat; ganda,https://kbbi.kemdikbud.go.id/entri/lipat; ganda,https://en.wiktionary.org/wiki/lipat; ganda#Indonesian,,,
3002,,loker,,"loker -      (n) locker


",loker -      (n) locker,,,,,,,,,,,,,,,,BK,ENG,30000,8000,45000,B1L,loker,Can you list all derivatives of the Indonesian root wordloker,https://kbbi.kemdikbud.go.id/entri/loker,https://en.wiktionary.org/wiki/loker#Indonesian,,,
3003,,maraton,,"maraton -      (n) marathon


",maraton -      (n) marathon,,,,,,,,,,,,,,,,BK,ENG,26000,12000,10000,B1L,maraton,Can you list all derivatives of the Indonesian root wordmaraton,https://kbbi.kemdikbud.go.id/entri/maraton,https://en.wiktionary.org/wiki/maraton#Indonesian,,,
3004,,bersin,,"bersin -      (v) sneeze (= bangkis)


",bersin -      (v) sneeze (= bangkis),,,,,,,,,,,,,"v keluar udara dengan tiba-tiba dari hidung dan mulut karena tidak tertahan (seperti waktu terserang pilek, tercium bau yang menusuk hidung)Usulkan makna baru",,,BK,NotE,28000,11000,28000,B1L,bersin,Can you list all derivatives of the Indonesian root wordbersin,https://kbbi.kemdikbud.go.id/entri/bersin,https://en.wiktionary.org/wiki/bersin#Indonesian,,,
3005,,lesbian,,"lesbian -      (n) lesbian


",lesbian -      (n) lesbian,,,,,,,,,,,,,,,,BK,ENG,28000,7000,18000,B1L,lesbian,Can you list all derivatives of the Indonesian root wordlesbian,https://kbbi.kemdikbud.go.id/entri/lesbian,https://en.wiktionary.org/wiki/lesbian#Indonesian,,,
3006,,anting,,"anting -      (n) earring; (n) weight of stones, etc. ...
menganting -      (v pass) hung down; dangled; swayed; swu...

","anting -      (n) earring; (n) weight of stones, etc. ...",menganting -      (v pass) hung down; dangled; swayed; swu...,,,,,,,,,,,,anting-anting; menganting,,anting gantung; anting jepit; anting neraca; anting sekrup; anting simpai; anting tusuk,BK,NotE,35000,13000,24000,B1L,anting,Can you list all derivatives of the Indonesian root wordanting,https://kbbi.kemdikbud.go.id/entri/anting,https://en.wiktionary.org/wiki/anting#Indonesian,,,
3007,,dobel,,"dobel -      (adj) (colq) double; twice as much; doub...
mendobel -      (v) double; duplicate
mendobelkan -      (v) double; duplicate
",dobel -      (adj) (colq) double; twice as much; doub...,mendobel -      (v) double; duplicate,,,mendobelkan -      (v) double; duplicate,,,,,,,,,,,,BK,ENG,26000,12000,20000,B1L,dobel,Can you list all derivatives of the Indonesian root worddobel,https://kbbi.kemdikbud.go.id/entri/dobel,https://en.wiktionary.org/wiki/dobel#Indonesian,,,
3008,,kentut,,"kentut -      (n) fart; expelled intestinal gas; (v) (...
mengentut -      (v) fart; expel intestinal gas
terkentut -      (v pass) fart suddenly and unintentional...
",kentut -      (n) fart; expelled intestinal gas; (v) (...,mengentut -      (v) fart; expel intestinal gas,,,terkentut -      (v pass) fart suddenly and unintentional...,,,,,,,,,berkentut; mengentut; mengentuti; terkentut; terkentut-kentut,,kentutan,BK,NotE,30000,7000,30000,B1L,kentut,Can you list all derivatives of the Indonesian root wordkentut,https://kbbi.kemdikbud.go.id/entri/kentut,https://en.wiktionary.org/wiki/kentut#Indonesian,,,
3009,,siap; siaga,,"kesiapsiagaan -      (n) condition of being prepared and comp...


",kesiapsiagaan -      (n) condition of being prepared and comp...,,,,,,,,,,,,,,,,BK,,30000,100000,20000,B1L,siap; siaga,Can you list all derivatives of the Indonesian root wordsiap; siaga,https://kbbi.kemdikbud.go.id/entri/siap; siaga,https://en.wiktionary.org/wiki/siap; siaga#Indonesian,,,
3010,,pub,,"pub -      (n) pub (place serving alcohol drinks an...


",pub -      (n) pub (place serving alcohol drinks an...,,,,,,,,,,,,,,,,BK,ENG,40000,11000,20000,B1L,pub,Can you list all derivatives of the Indonesian root wordpub,https://kbbi.kemdikbud.go.id/entri/pub,https://en.wiktionary.org/wiki/pub#Indonesian,,,
3011,,keramas,,"keramas -      (v) shampoo hair
berkeramas -      (v) shampoo hair
mengeramasi -      (v) shampoo the hair of others
",keramas -      (v) shampoo hair,berkeramas -      (v) shampoo hair,,,mengeramasi -      (v) shampoo the hair of others,,,,,,,,,,,,BK,,30000,26000,35000,B1L,keramas,Can you list all derivatives of the Indonesian root wordkeramas,https://kbbi.kemdikbud.go.id/entri/keramas,https://en.wiktionary.org/wiki/keramas#Indonesian,,,
3012,,kasual,,"kasual -      (adj) casual; occasional; informal
kasualitas -      (n) casualty (accident, especially one i...

",kasual -      (adj) casual; occasional; informal,"kasualitas -      (n) casualty (accident, especially one i...",,,,,,,,,,,,,,,BK,ENG,26000,24000,22000,B1L,kasual,Can you list all derivatives of the Indonesian root wordkasual,https://kbbi.kemdikbud.go.id/entri/kasual,https://en.wiktionary.org/wiki/kasual#Indonesian,,,
3013,,cap; kecap,,"pengecapan -      (n) (derived from ""cap"") labeling; stamp...
mengecapkan -      (v) (derived from ""cap"") have stamped; p...

","pengecapan -      (n) (derived from ""cap"") labeling; stamp...","mengecapkan -      (v) (derived from ""cap"") have stamped; p...",,,,,,,,,,,,,,,BK,HIN,100000,100K+ (1-2),300K (2-4),B1L,cap; kecap,Can you list all derivatives of the Indonesian root wordcap; kecap,https://kbbi.kemdikbud.go.id/entri/cap; kecap,https://en.wiktionary.org/wiki/cap; kecap#Indonesian,,,
3014,,stereo,,"stereo -      (n) stereo; stereophonic sound system


",stereo -      (n) stereo; stereophonic sound system,,,,,,,,,,,,,,,,BK,ENG,30000,15000,26000,B1L,stereo,Can you list all derivatives of the Indonesian root wordstereo,https://kbbi.kemdikbud.go.id/entri/stereo,https://en.wiktionary.org/wiki/stereo#Indonesian,,,
3015,,dengkur,,"mendengkur -      (v) snore; snort; grunt like a pig
dengkuran -      (n) snoring
dengkur -      (n) snore; grunt
",mendengkur -      (v) snore; snort; grunt like a pig,dengkuran -      (n) snoring,,,dengkur -      (n) snore; grunt,,,,,,,,,,,,BK,,40000,10000,35000,B1L,dengkur,Can you list all derivatives of the Indonesian root worddengkur,https://kbbi.kemdikbud.go.id/entri/dengkur,https://en.wiktionary.org/wiki/dengkur#Indonesian,,,
3016,,vas,,"vas -      (n) vase (for flowers); (n) blood vessel


",vas -      (n) vase (for flowers); (n) blood vessel,,,,,,,,,,,,,,,,BK,ENG,40000,13000,35000,B1L,vas,Can you list all derivatives of the Indonesian root wordvas,https://kbbi.kemdikbud.go.id/entri/vas,https://en.wiktionary.org/wiki/vas#Indonesian,,,
3017,,hoki,,"hoki -      (n) hockey; (n) luck (derived from Chine...
berhoki -      (v) have a good luck

",hoki -      (n) hockey; (n) luck (derived from Chine...,berhoki -      (v) have a good luck,,,,,,,,,,,,n olahraga lapangan yang dimainkan oleh dua kesebelasan yang masing-masing terdiri atas sebelas orang pemain yang bertujuan memasukkan bola kecil ke dalam gawang lawan dengan menggunakan tongkat pemukulUsulkan makna baru,,hoki es,BK,Hokkien dialek Xiamen,35000,8000,22000,B1L,hoki,Can you list all derivatives of the Indonesian root wordhoki,https://kbbi.kemdikbud.go.id/entri/hoki,https://en.wiktionary.org/wiki/hoki#Indonesian,福氣,n Cn peruntungan; nasibUsulkan makna baru,n Cn peruntungan; nasibUsulkan makna baru
3018,,siput,,"siput -      (n) snail; mollusk; slug; generic names ...


",siput -      (n) snail; mollusk; slug; generic names ...,,,,,,,,,,,,,"n binatang moluska, kulitnya berbentuk spiral, banyak macamnya, hidup di darat, di laut, dan dalam air tawar, dagingnya dapat dimakanUsulkan makna baru",,menyiput,BK,NotE,30000,10000,22000,B1L,siput,Can you list all derivatives of the Indonesian root wordsiput,https://kbbi.kemdikbud.go.id/entri/siput,https://en.wiktionary.org/wiki/siput#Indonesian,,siput akik; siput laut; siput ujung lidi,siput akik; siput laut; siput ujung lidi
3019,,masinis,,"masinis -      (n) operator of locomotive (trains, ship...


","masinis -      (n) operator of locomotive (trains, ship...",,,,,,,,,,,,,,,,BK,DUT,30000,24000,9000,B1L,masinis,Can you list all derivatives of the Indonesian root wordmasinis,https://kbbi.kemdikbud.go.id/entri/masinis,https://en.wiktionary.org/wiki/masinis#Indonesian,,,
3020,,kari,,"kari -      (n) curry; (n) non-standard spelling of ...


",kari -      (n) curry; (n) non-standard spelling of ...,,,,,,,,,,,,,,,,BK,ENG,35000,12000,26000,B1L,kari,Can you list all derivatives of the Indonesian root wordkari,https://kbbi.kemdikbud.go.id/entri/kari,https://en.wiktionary.org/wiki/kari#Indonesian,,,
3021,,setia; kawan,,"kesetiakawanan -      (n) solidarity; loyalty to friends


",kesetiakawanan -      (n) solidarity; loyalty to friends,,,,,,,,,,,,,,,,BK,,35000,100K+ (1-2),35000,B1L,setia; kawan,Can you list all derivatives of the Indonesian root wordsetia; kawan,https://kbbi.kemdikbud.go.id/entri/setia; kawan,https://en.wiktionary.org/wiki/setia; kawan#Indonesian,,,
3022,,bon,,"bon -      (n) bill; receipt; invoice; an amount ow...


",bon -      (n) bill; receipt; invoice; an amount ow...,,,,,,,,,,,,,,,,BK,,40000,8000,12000,B1L,bon,Can you list all derivatives of the Indonesian root wordbon,https://kbbi.kemdikbud.go.id/entri/bon,https://en.wiktionary.org/wiki/bon#Indonesian,,,
3023,,puding,,"puding -      (n) pudding; a thick creamy dessert food...


",puding -      (n) pudding; a thick creamy dessert food...,,,,,,,,,,,,,"n perdu yang tumbuh lurus, tinggi hingga 8 m, sering ditanam sebagai tanaman hias, daunnya berwarna hijau tua dan hijau muda dengan campuran warna kuning, ada yang berwarna merah, bunganya terdapat pada satu tangkai, mirip melati; melati jepang; daun ungu〔Graptophyllum pictum〕 Usulkan makna baru",,"n penganan yang dibuat dari tepung (agar-agar, terigu, maizena, dan sebagainya)Usulkan makna baru",BK,NotE,35000,10000,45000,B1L,puding,Can you list all derivatives of the Indonesian root wordpuding,https://kbbi.kemdikbud.go.id/entri/puding,https://en.wiktionary.org/wiki/puding#Indonesian,,puding karamel; puding kukus; puding panggang,puding karamel; puding kukus; puding panggang
3024,,tornado,,"tornado -      (n) tornado; whirlwind; twister


",tornado -      (n) tornado; whirlwind; twister,,,,,,,,,,,,,,,,BK,ENG,40000,8000,17000,B1L,tornado,Can you list all derivatives of the Indonesian root wordtornado,https://kbbi.kemdikbud.go.id/entri/tornado,https://en.wiktionary.org/wiki/tornado#Indonesian,,,
3025,,pir,,"pir -      (n) pear


",pir -      (n) pear,,,,,,,,,,,,,,,,BK,ENG,40000,18000,35000,B1L,pir,Can you list all derivatives of the Indonesian root wordpir,https://kbbi.kemdikbud.go.id/entri/pir,https://en.wiktionary.org/wiki/pir#Indonesian,,,
3026,,portir,,"portir -      non-standard spelling (porter; person who carries items for hi…


",portir -      non-standard spelling (porter; person who carries items for hi…,,,,,,,,,,,,,,,,TB,ENG,45000,6000,22000,B1L,portir,Can you list all derivatives of the Indonesian root wordportir,https://kbbi.kemdikbud.go.id/entri/portir,https://en.wiktionary.org/wiki/portir#Indonesian,,,
3027,,pipis,,"pipis -      (v) urinate; (v) pulverize; smash; pound...
pipisan -      (n) grinding stone
memipiskan -      (v) pulverize; smash; pound
",pipis -      (v) urinate; (v) pulverize; smash; pound...,pipisan -      (n) grinding stone,,,memipiskan -      (v) pulverize; smash; pound,,,,,,,,,memipis; memipiskan; pipisan,,,BK,NotE,35000,7000,35000,B1L,pipis,Can you list all derivatives of the Indonesian root wordpipis,https://kbbi.kemdikbud.go.id/entri/pipis,https://en.wiktionary.org/wiki/pipis#Indonesian,,,
3028,,ibu; ribu,,"beribu -      (v) thousands; very much; a large amount...


",beribu -      (v) thousands; very much; a large amount...,,,,,,,,,,,,,,,,BK,NotE,35000,28000,45000,B1L,ibu; ribu,Can you list all derivatives of the Indonesian root wordibu; ribu,https://kbbi.kemdikbud.go.id/entri/ibu; ribu,https://en.wiktionary.org/wiki/ibu; ribu#Indonesian,,,
3029,,kutil,,"kutil -      (n) wart; a mole; a small growth on the ...
mengutil -      (v) steal or pilfer little by little; ta...
pengutil -      (n) shoplifter
",kutil -      (n) wart; a mole; a small growth on the ...,mengutil -      (v) steal or pilfer little by little; ta...,,,pengutil -      (n) shoplifter,,,,,,,,,kutil kelamin; kutil plantar,,v Jw ambil sedikit-sedikitUsulkan makna baru,BK,JAV,40000,26000,30000,B1L,kutil,Can you list all derivatives of the Indonesian root wordkutil,https://kbbi.kemdikbud.go.id/entri/kutil,https://en.wiktionary.org/wiki/kutil#Indonesian,,mengutil; pengutil; sekutil,mengutil; pengutil; sekutil
